timestamp,AHU_C1_7_B-AHU_CCVC,AHU_C1_7_B-AHU_OCC,AHU_C1_7_B-AHU_TAS,AHU_C1_7_B-AHU_TAS_SP
2020-05-05 14:00:00+00:00,20,1,15.51111111,15.55555556
2020-05-05 14:15:00+00:00,26,1,15.81111111,15.55555556
2020-05-05 14:30:00+00:00,26,1,15.36111111,15.55555556
2020-05-05 14:45:00+00:00,21,1,15.37222222,15.55555556
2020-05-05 15:00:00+00:00,24,1,15.75,15.55555556
2020-05-05 15:15:00+00:00,26,1,15.57777778,15.55555556
2020-05-05 15:30:00+00:00,22,1,15.41111111,15.55555556
2020-05-05 15:45:00+00:00,23,1,15.73888889,15.55555556
2020-05-05 16:00:00+00:00,26,1,15.52777778,15.55555556
2020-05-05 16:15:00+00:00,24,1,15.38888889,15.55555556
2020-05-05 16:30:00+00:00,23,1,15.48888889,15.55555556
2020-05-05 16:45:00+00:00,24,1,15.58888889,15.55555556
2020-05-05 17:00:00+00:00,25,1,15.57777778,15.55555556
2020-05-05 17:15:00+00:00,26,1,15.58888889,15.55555556
2020-05-05 17:30:00+00:00,26,1,15.57777778,15.55555556
2020-05-05 17:45:00+00:00,26,1,15.57777778,15.55555556
2020-05-05 18:00:00+00:00,26,1,15.57777778,15.55555556
2020-05-05 18:15:00+00:00,26,1,15.52222222,15.55555556
2020-05-05 18:30:00+00:00,26,1,15.6,15.55555556
2020-05-05 18:45:00+00:00,26,1,15.57222222,15.55555556
2020-05-05 19:00:00+00:00,26,1,15.53888889,15.55555556
2020-05-05 19:15:00+00:00,28,1,15.57777778,15.55555556
2020-05-05 19:30:00+00:00,26,1,15.57222222,15.55555556
2020-05-05 19:45:00+00:00,28,1,15.57777778,15.55555556
2020-05-05 20:00:00+00:00,28,1,15.57222222,15.55555556
2020-05-05 20:15:00+00:00,30,1,15.53888889,15.55555556
2020-05-05 20:30:00+00:00,29,1,15.57222222,15.55555556
2020-05-05 20:45:00+00:00,30,1,15.52777778,15.55555556
2020-05-05 21:00:00+00:00,30,1,15.57777778,15.55555556
2020-05-05 21:15:00+00:00,32,1,15.55,15.55555556
2020-05-05 21:30:00+00:00,31,1,15.56111111,15.55555556
2020-05-05 21:45:00+00:00,32,1,15.52222222,15.55555556
2020-05-05 22:00:00+00:00,32,1,15.55,15.55555556
2020-05-05 22:15:00+00:00,32,1,15.57777778,15.55555556
2020-05-05 22:30:00+00:00,32,1,15.56111111,15.55555556
2020-05-05 22:45:00+00:00,31,1,15.51111111,15.55555556
2020-05-05 23:00:00+00:00,31,1,15.56111111,15.55555556
2020-05-05 23:15:00+00:00,31,1,15.52777778,15.55555556
2020-05-05 23:30:00+00:00,30,1,15.55,15.55555556
2020-05-05 23:45:00+00:00,30,1,15.53888889,15.55555556
2020-05-06 00:00:00+00:00,29,1,15.55,15.55555556
2020-05-06 00:15:00+00:00,29,1,15.55,15.55555556
2020-05-06 00:30:00+00:00,29,1,15.51111111,15.55555556
2020-05-06 00:45:00+00:00,29,1,15.55,15.55555556
2020-05-06 01:00:00+00:00,27,1,15.57777778,15.55555556
2020-05-06 01:15:00+00:00,27,1,15.55,15.55555556
2020-05-06 01:30:00+00:00,27,1,15.55,15.55555556
2020-05-06 01:45:00+00:00,27,1,15.57222222,15.55555556
2020-05-06 02:00:00+00:00,28,1,15.57222222,15.55555556
2020-05-06 02:15:00+00:00,29,1,15.57777778,15.55555556
2020-05-06 02:30:00+00:00,29,1,15.56111111,15.55555556
2020-05-06 02:45:00+00:00,29,1,15.57222222,15.55555556
2020-05-06 03:00:00+00:00,29,1,15.55,15.55555556
2020-05-06 03:15:00+00:00,30,1,15.56111111,15.55555556
2020-05-06 03:30:00+00:00,30,1,15.56111111,15.55555556
2020-05-06 03:45:00+00:00,31,1,15.57777778,15.55555556
2020-05-06 04:00:00+00:00,30,1,15.57222222,15.55555556
2020-05-06 04:15:00+00:00,31,1,15.56111111,15.55555556
2020-05-06 04:30:00+00:00,34,1,15.57222222,15.55555556
2020-05-06 04:45:00+00:00,36,1,15.52222222,15.55555556
2020-05-06 05:00:00+00:00,37,1,15.56111111,15.55555556
2020-05-06 05:15:00+00:00,37,1,15.52777778,15.55555556
2020-05-06 05:30:00+00:00,37,1,15.56111111,15.55555556
2020-05-06 05:45:00+00:00,37,1,15.52222222,15.55555556
2020-05-06 06:00:00+00:00,37,1,15.53888889,15.55555556
2020-05-06 06:15:00+00:00,36,1,15.53888889,15.55555556
2020-05-06 06:30:00+00:00,37,1,15.56111111,15.55555556
2020-05-06 06:45:00+00:00,36,1,15.56111111,15.55555556
2020-05-06 07:00:00+00:00,36,1,15.57222222,15.55555556
2020-05-06 07:15:00+00:00,35,1,15.52222222,15.55555556
2020-05-06 07:30:00+00:00,35,1,15.52222222,15.55555556
2020-05-06 07:45:00+00:00,35,1,15.53888889,15.55555556
2020-05-06 08:00:00+00:00,34,1,15.53888889,15.55555556
2020-05-06 08:15:00+00:00,34,1,15.52222222,15.55555556
2020-05-06 08:30:00+00:00,33,1,15.55,15.55555556
2020-05-06 08:45:00+00:00,32,1,15.53888889,15.55555556
2020-05-06 09:00:00+00:00,31,1,15.57222222,15.55555556
2020-05-06 09:15:00+00:00,29,1,15.56111111,15.55555556
2020-05-06 09:30:00+00:00,29,1,15.56111111,15.55555556
2020-05-06 09:45:00+00:00,29,1,15.57777778,15.55555556
2020-05-06 10:00:00+00:00,30,1,15.57777778,15.55555556
2020-05-06 10:15:00+00:00,29,1,15.5,15.55555556
2020-05-06 10:30:00+00:00,29,1,15.57222222,15.55555556
2020-05-06 10:45:00+00:00,29,1,15.55,15.55555556
2020-05-06 11:00:00+00:00,29,1,15.52777778,15.55555556
2020-05-06 11:15:00+00:00,29,1,15.57222222,15.55555556
2020-05-06 11:30:00+00:00,29,1,15.52222222,15.55555556
2020-05-06 11:45:00+00:00,29,1,15.52222222,15.55555556
2020-05-06 12:00:00+00:00,28,1,15.55,15.55555556
2020-05-06 12:15:00+00:00,30,1,15.53888889,15.55555556
2020-05-06 12:30:00+00:00,29,1,15.55,15.55555556
2020-05-06 12:45:00+00:00,30,1,15.52777778,15.55555556
2020-05-06 13:00:00+00:00,29,1,15.56111111,15.55555556
2020-05-06 13:15:00+00:00,30,1,15.57222222,15.55555556
2020-05-06 13:30:00+00:00,31,1,15.53888889,15.55555556
2020-05-06 13:45:00+00:00,33,1,15.57777778,15.55555556
2020-05-06 14:00:00+00:00,34,1,15.61111111,15.55555556
2020-05-06 14:15:00+00:00,34,1,15.57222222,15.55555556
2020-05-06 14:30:00+00:00,35,1,15.57222222,15.55555556
2020-05-06 14:45:00+00:00,36,1,15.53888889,15.55555556
2020-05-06 15:00:00+00:00,36,1,15.55,15.55555556
2020-05-06 15:15:00+00:00,36,1,15.57222222,15.55555556
2020-05-06 15:30:00+00:00,37,1,15.58888889,15.55555556
2020-05-06 15:45:00+00:00,38,1,15.57222222,15.55555556
2020-05-06 16:00:00+00:00,39,1,15.57777778,15.55555556
2020-05-06 16:15:00+00:00,39,1,15.55,15.55555556
2020-05-06 16:30:00+00:00,39,1,15.58888889,15.55555556
2020-05-06 16:45:00+00:00,38,1,15.56111111,15.55555556
2020-05-06 17:00:00+00:00,38,1,15.56111111,15.55555556
2020-05-06 17:15:00+00:00,39,1,15.55,15.55555556
2020-05-06 17:30:00+00:00,39,1,15.6,15.55555556
2020-05-06 17:45:00+00:00,40,1,15.58888889,15.55555556
2020-05-06 18:00:00+00:00,39,1,15.57777778,15.55555556
2020-05-06 18:15:00+00:00,39,1,15.53888889,15.55555556
2020-05-06 18:30:00+00:00,38,1,15.52222222,15.55555556
2020-05-06 18:45:00+00:00,37,1,15.55,15.55555556
2020-05-06 19:00:00+00:00,36,1,15.57777778,15.55555556
2020-05-06 19:15:00+00:00,36,1,15.55,15.55555556
2020-05-06 19:30:00+00:00,33,1,15.55,15.55555556
2020-05-06 19:45:00+00:00,32,1,15.53888889,15.55555556
2020-05-06 20:00:00+00:00,31,1,15.55,15.55555556
2020-05-06 20:15:00+00:00,30,1,15.52777778,15.55555556
2020-05-06 20:30:00+00:00,31,1,15.56111111,15.55555556
2020-05-06 20:45:00+00:00,30,1,15.52777778,15.55555556
2020-05-06 21:00:00+00:00,30,1,15.57777778,15.55555556
2020-05-06 21:15:00+00:00,29,1,15.57222222,15.55555556
2020-05-06 21:30:00+00:00,28,1,15.57777778,15.55555556
2020-05-06 21:45:00+00:00,28,1,15.57222222,15.55555556
2020-05-06 22:00:00+00:00,28,1,15.57777778,15.55555556
2020-05-06 22:15:00+00:00,28,1,15.53888889,15.55555556
2020-05-06 22:30:00+00:00,29,1,15.56111111,15.55555556
2020-05-06 22:45:00+00:00,30,1,15.52777778,15.55555556
2020-05-06 23:00:00+00:00,31,1,15.52777778,15.55555556
2020-05-06 23:15:00+00:00,29,1,15.53888889,15.55555556
2020-05-06 23:30:00+00:00,30,1,15.56111111,15.55555556
2020-05-06 23:45:00+00:00,31,1,15.57777778,15.55555556
2020-05-07 00:00:00+00:00,30,1,15.53888889,15.55555556
2020-05-07 00:15:00+00:00,31,1,15.56111111,15.55555556
2020-05-07 00:30:00+00:00,31,1,15.55,15.55555556
2020-05-07 00:45:00+00:00,31,1,15.57222222,15.55555556
2020-05-07 01:00:00+00:00,31,1,15.57222222,15.55555556
2020-05-07 01:15:00+00:00,32,1,15.55,15.55555556
2020-05-07 01:30:00+00:00,32,1,15.53888889,15.55555556
2020-05-07 01:45:00+00:00,32,1,15.53888889,15.55555556
2020-05-07 02:00:00+00:00,31,1,15.56111111,15.55555556
2020-05-07 02:15:00+00:00,31,1,15.57222222,15.55555556
2020-05-07 02:30:00+00:00,32,1,15.56111111,15.55555556
2020-05-07 02:45:00+00:00,30,1,15.55,15.55555556
2020-05-07 03:00:00+00:00,30,1,15.55,15.55555556
2020-05-07 03:15:00+00:00,31,1,15.57777778,15.55555556
2020-05-07 03:30:00+00:00,28,1,15.55,15.55555556
2020-05-07 03:45:00+00:00,27,1,15.56111111,15.55555556
2020-05-07 04:00:00+00:00,27,1,15.6,15.55555556
2020-05-07 04:15:00+00:00,28,1,15.56111111,15.55555556
2020-05-07 04:30:00+00:00,27,1,15.53888889,15.55555556
2020-05-07 04:45:00+00:00,28,1,15.53888889,15.55555556
2020-05-07 05:00:00+00:00,30,1,15.56111111,15.55555556
2020-05-07 05:15:00+00:00,30,1,15.55,15.55555556
2020-05-07 05:30:00+00:00,30,1,15.55,15.55555556
2020-05-07 05:45:00+00:00,30,1,15.56111111,15.55555556
2020-05-07 06:00:00+00:00,29,1,15.57777778,15.55555556
2020-05-07 06:15:00+00:00,29,1,15.57777778,15.55555556
2020-05-07 06:30:00+00:00,29,1,15.53888889,15.55555556
2020-05-07 06:45:00+00:00,29,1,15.55,15.55555556
2020-05-07 07:00:00+00:00,28,1,15.55,15.55555556
2020-05-07 07:15:00+00:00,27,1,15.55,15.55555556
2020-05-07 07:30:00+00:00,27,1,15.53888889,15.55555556
2020-05-07 07:45:00+00:00,27,1,15.56111111,15.55555556
2020-05-07 08:00:00+00:00,26,1,15.53888889,15.55555556
2020-05-07 08:15:00+00:00,27,1,15.57222222,15.55555556
2020-05-07 08:30:00+00:00,26,1,15.52777778,15.55555556
2020-05-07 08:45:00+00:00,26,1,15.57222222,15.55555556
2020-05-07 09:00:00+00:00,26,1,15.53888889,15.55555556
2020-05-07 09:15:00+00:00,26,1,15.55,15.55555556
2020-05-07 09:30:00+00:00,26,1,15.53888889,15.55555556
2020-05-07 09:45:00+00:00,25,1,15.57777778,15.55555556
2020-05-07 10:00:00+00:00,25,1,15.52222222,15.55555556
2020-05-07 10:15:00+00:00,25,1,15.52222222,15.55555556
2020-05-07 10:30:00+00:00,25,1,15.55,15.55555556
2020-05-07 10:45:00+00:00,25,1,15.53888889,15.55555556
2020-05-07 11:00:00+00:00,25,1,15.53888889,15.55555556
2020-05-07 11:15:00+00:00,26,1,15.5,15.55555556
2020-05-07 11:30:00+00:00,28,1,15.53888889,15.55555556
2020-05-07 11:45:00+00:00,31,1,15.51111111,15.55555556
2020-05-07 12:00:00+00:00,31,1,15.57777778,15.55555556
2020-05-07 12:15:00+00:00,31,1,15.62777778,15.55555556
2020-05-07 12:30:00+00:00,32,1,15.55,15.55555556
2020-05-07 12:45:00+00:00,33,1,15.52222222,15.55555556
2020-05-07 13:00:00+00:00,34,1,15.57777778,15.55555556
2020-05-07 13:15:00+00:00,34,1,15.56111111,15.55555556
2020-05-07 13:30:00+00:00,35,1,15.57777778,15.55555556
2020-05-07 13:45:00+00:00,37,1,15.53888889,15.55555556
2020-05-07 14:00:00+00:00,34,1,15.52777778,15.55555556
2020-05-07 14:15:00+00:00,33,1,15.52777778,15.55555556
2020-05-07 14:30:00+00:00,35,1,15.57222222,15.55555556
2020-05-07 14:45:00+00:00,35,1,15.52777778,15.55555556
2020-05-07 15:00:00+00:00,35,1,15.55,15.55555556
2020-05-07 15:15:00+00:00,35,1,15.58888889,15.55555556
2020-05-07 15:30:00+00:00,35,1,15.6,15.55555556
2020-05-07 15:45:00+00:00,34,1,15.53888889,15.55555556
2020-05-07 16:00:00+00:00,36,1,15.53888889,15.55555556
2020-05-07 16:15:00+00:00,35,1,15.51111111,15.55555556
2020-05-07 16:30:00+00:00,36,1,15.57222222,15.55555556
2020-05-07 16:45:00+00:00,34,1,15.51111111,15.55555556
2020-05-07 17:00:00+00:00,32,1,15.53888889,15.55555556
2020-05-07 17:15:00+00:00,32,1,15.57222222,15.55555556
2020-05-07 17:30:00+00:00,32,1,15.57777778,15.55555556
2020-05-07 17:45:00+00:00,33,1,15.51111111,15.55555556
2020-05-07 18:00:00+00:00,33,1,15.53888889,15.55555556
2020-05-07 18:15:00+00:00,34,1,15.5,15.55555556
2020-05-07 18:30:00+00:00,34,1,15.55,15.55555556
2020-05-07 18:45:00+00:00,33,1,15.52777778,15.55555556
2020-05-07 19:00:00+00:00,34,1,15.57222222,15.55555556
2020-05-07 19:15:00+00:00,34,1,15.61111111,15.55555556
2020-05-07 19:30:00+00:00,34,1,15.6,15.55555556
2020-05-07 19:45:00+00:00,35,1,15.56111111,15.55555556
2020-05-07 20:00:00+00:00,35,1,15.58888889,15.55555556
2020-05-07 20:15:00+00:00,35,1,15.56111111,15.55555556
2020-05-07 20:30:00+00:00,35,1,15.52222222,15.55555556
2020-05-07 20:45:00+00:00,35,1,15.53888889,15.55555556
2020-05-07 21:00:00+00:00,36,1,15.58888889,15.55555556
2020-05-07 21:15:00+00:00,37,1,15.57777778,15.55555556
2020-05-07 21:30:00+00:00,37,1,15.53888889,15.55555556
2020-05-07 21:45:00+00:00,36,1,15.53888889,15.55555556
2020-05-07 22:00:00+00:00,39,1,15.56111111,15.55555556
2020-05-07 22:15:00+00:00,37,1,15.52222222,15.55555556
2020-05-07 22:30:00+00:00,39,1,15.6,15.55555556
2020-05-07 22:45:00+00:00,37,1,15.61111111,15.55555556
2020-05-07 23:00:00+00:00,38,1,15.52222222,15.55555556
2020-05-07 23:15:00+00:00,37,1,15.57222222,15.55555556
2020-05-07 23:30:00+00:00,37,1,15.55,15.55555556
2020-05-07 23:45:00+00:00,36,1,15.57777778,15.55555556
2020-05-08 00:00:00+00:00,37,1,15.57222222,15.55555556
2020-05-08 00:15:00+00:00,37,1,15.57222222,15.55555556
2020-05-08 00:30:00+00:00,37,1,15.56111111,15.55555556
2020-05-08 00:45:00+00:00,38,1,15.56111111,15.55555556
2020-05-08 01:00:00+00:00,37,1,15.53888889,15.55555556
2020-05-08 01:15:00+00:00,37,1,15.51111111,15.55555556
2020-05-08 01:30:00+00:00,36,1,15.57777778,15.55555556
2020-05-08 01:45:00+00:00,38,1,15.56111111,15.55555556
2020-05-08 02:00:00+00:00,37,1,15.57777778,15.55555556
2020-05-08 02:15:00+00:00,36,1,15.53888889,15.55555556
2020-05-08 02:30:00+00:00,37,1,15.57222222,15.55555556
2020-05-08 02:45:00+00:00,37,1,15.57222222,15.55555556
2020-05-08 03:00:00+00:00,37,1,15.52777778,15.55555556
2020-05-08 03:15:00+00:00,38,1,15.55,15.55555556
2020-05-08 03:30:00+00:00,40,1,15.55,15.55555556
2020-05-08 03:45:00+00:00,40,1,15.56111111,15.55555556
2020-05-08 04:00:00+00:00,41,1,15.56111111,15.55555556
2020-05-08 04:15:00+00:00,39,1,15.53888889,15.55555556
2020-05-08 04:30:00+00:00,39,1,15.57222222,15.55555556
2020-05-08 04:45:00+00:00,39,1,15.52222222,15.55555556
2020-05-08 05:00:00+00:00,38,1,15.55,15.55555556
2020-05-08 05:15:00+00:00,36,1,15.57222222,15.55555556
2020-05-08 05:30:00+00:00,35,1,15.53888889,15.55555556
2020-05-08 05:45:00+00:00,35,1,15.55,15.55555556
2020-05-08 06:00:00+00:00,34,1,15.55,15.55555556
2020-05-08 06:15:00+00:00,34,1,15.5,15.55555556
2020-05-08 06:30:00+00:00,32,1,15.52777778,15.55555556
2020-05-08 06:45:00+00:00,31,1,15.57222222,15.55555556
2020-05-08 07:00:00+00:00,29,1,15.52777778,15.55555556
2020-05-08 07:15:00+00:00,27,1,15.57222222,15.55555556
2020-05-08 07:30:00+00:00,23,1,15.52777778,15.55555556
2020-05-08 07:45:00+00:00,23,1,15.61111111,15.55555556
2020-05-08 08:00:00+00:00,25,1,15.62222222,15.55555556
2020-05-08 08:15:00+00:00,24,1,15.47777778,15.55555556
2020-05-08 08:30:00+00:00,20,1,15.48888889,15.55555556
2020-05-08 08:45:00+00:00,27,1,15.87777778,15.55555556
2020-05-08 09:00:00+00:00,22,1,14.96111111,15.55555556
2020-05-08 09:15:00+00:00,13,1,15.3,15.55555556
2020-05-08 09:30:00+00:00,23,1,16.45,15.55555556
2020-05-08 09:45:00+00:00,35,1,16.68888889,15.55555556
2020-05-08 10:00:00+00:00,38,1,15.37777778,15.55555556
2020-05-08 10:15:00+00:00,25,1,14.38888889,15.55555556
2020-05-08 10:30:00+00:00,12,1,14.5,15.55555556
2020-05-08 10:45:00+00:00,9,1,15.17222222,15.55555556
2020-05-08 11:00:00+00:00,11,1,15.58888889,15.55555556
2020-05-08 11:15:00+00:00,20,1,15.85,15.55555556
2020-05-08 11:30:00+00:00,26,1,15.87777778,15.55555556
2020-05-08 11:45:00+00:00,26,1,15.53888889,15.55555556
2020-05-08 12:00:00+00:00,24,1,15.42222222,15.55555556
2020-05-08 12:15:00+00:00,22,1,15.52777778,15.55555556
2020-05-08 12:30:00+00:00,25,1,15.77777778,15.55555556
2020-05-08 12:45:00+00:00,25,1,15.5,15.55555556
2020-05-08 13:00:00+00:00,23,1,15.45,15.55555556
2020-05-08 13:15:00+00:00,21,1,15.55,15.55555556
2020-05-08 13:30:00+00:00,25,1,15.72222222,15.55555556
2020-05-08 13:45:00+00:00,25,1,15.42777778,15.55555556
2020-05-08 14:00:00+00:00,24,1,15.52777778,15.55555556
2020-05-08 14:15:00+00:00,25,1,15.52222222,15.55555556
2020-05-08 14:30:00+00:00,27,1,15.53888889,15.55555556
2020-05-08 14:45:00+00:00,27,1,15.52222222,15.55555556
2020-05-08 15:00:00+00:00,26,1,15.52777778,15.55555556
2020-05-08 15:15:00+00:00,25,1,15.57777778,15.55555556
2020-05-08 15:30:00+00:00,26,1,15.57222222,15.55555556
2020-05-08 15:45:00+00:00,26,1,15.57777778,15.55555556
2020-05-08 16:00:00+00:00,26,1,15.58888889,15.55555556
2020-05-08 16:15:00+00:00,27,1,15.58888889,15.55555556
2020-05-08 16:30:00+00:00,26,1,15.57777778,15.55555556
2020-05-08 16:45:00+00:00,26,1,15.53888889,15.55555556
2020-05-08 17:00:00+00:00,26,1,15.53888889,15.55555556
2020-05-08 17:15:00+00:00,28,1,15.57222222,15.55555556
2020-05-08 17:30:00+00:00,26,1,15.52777778,15.55555556
2020-05-08 17:45:00+00:00,27,1,15.56111111,15.55555556
2020-05-08 18:00:00+00:00,27,1,15.57222222,15.55555556
2020-05-08 18:15:00+00:00,27,1,15.53888889,15.55555556
2020-05-08 18:30:00+00:00,30,1,15.55,15.55555556
2020-05-08 18:45:00+00:00,28,1,15.56111111,15.55555556
2020-05-08 19:00:00+00:00,31,1,15.57222222,15.55555556
2020-05-08 19:15:00+00:00,32,1,15.53888889,15.55555556
2020-05-08 19:30:00+00:00,32,1,15.5,15.55555556
2020-05-08 19:45:00+00:00,31,1,15.57222222,15.55555556
2020-05-08 20:00:00+00:00,32,1,15.6,15.55555556
2020-05-08 20:15:00+00:00,33,1,15.53888889,15.55555556
2020-05-08 20:30:00+00:00,34,1,15.56111111,15.55555556
2020-05-08 20:45:00+00:00,29,1,15.56111111,15.55555556
2020-05-08 21:00:00+00:00,29,1,15.52777778,15.55555556
2020-05-08 21:15:00+00:00,27,1,15.53888889,15.55555556
2020-05-08 21:30:00+00:00,27,1,15.53888889,15.55555556
2020-05-08 21:45:00+00:00,26,1,15.58888889,15.55555556
2020-05-08 22:00:00+00:00,27,1,15.55,15.55555556
2020-05-08 22:15:00+00:00,26,1,15.55,15.55555556
2020-05-08 22:30:00+00:00,26,1,15.57222222,15.55555556
2020-05-08 22:45:00+00:00,26,1,15.52777778,15.55555556
2020-05-08 23:00:00+00:00,26,1,15.56111111,15.55555556
2020-05-08 23:15:00+00:00,27,1,15.57222222,15.55555556
2020-05-08 23:30:00+00:00,26,1,15.51111111,15.55555556
2020-05-08 23:45:00+00:00,27,1,15.52777778,15.55555556
2020-05-09 00:00:00+00:00,25,1,15.56111111,15.55555556
2020-05-09 00:15:00+00:00,25,1,15.57777778,15.55555556
2020-05-09 00:30:00+00:00,26,1,15.56111111,15.55555556
2020-05-09 00:45:00+00:00,25,1,15.57777778,15.55555556
2020-05-09 01:00:00+00:00,25,1,15.56111111,15.55555556
2020-05-09 01:15:00+00:00,26,1,15.56111111,15.55555556
2020-05-09 01:30:00+00:00,26,1,15.57222222,15.55555556
2020-05-09 01:45:00+00:00,27,1,15.58888889,15.55555556
2020-05-09 02:00:00+00:00,27,1,15.51111111,15.55555556
2020-05-09 02:15:00+00:00,26,1,15.57222222,15.55555556
2020-05-09 02:30:00+00:00,26,1,15.57777778,15.55555556
2020-05-09 02:45:00+00:00,25,1,15.57222222,15.55555556
2020-05-09 03:00:00+00:00,26,1,15.5,15.55555556
2020-05-09 03:15:00+00:00,24,1,15.55,15.55555556
2020-05-09 03:30:00+00:00,24,1,15.55,15.55555556
2020-05-09 03:45:00+00:00,24,1,15.57222222,15.55555556
2020-05-09 04:00:00+00:00,23,1,15.55,15.55555556
2020-05-09 04:15:00+00:00,24,1,15.57222222,15.55555556
2020-05-09 04:30:00+00:00,24,1,15.52777778,15.55555556
2020-05-09 04:45:00+00:00,24,1,15.52222222,15.55555556
2020-05-09 05:00:00+00:00,23,1,15.53888889,15.55555556
2020-05-09 05:15:00+00:00,24,1,15.61111111,15.55555556
2020-05-09 05:30:00+00:00,24,1,15.58888889,15.55555556
2020-05-09 05:45:00+00:00,24,1,15.56111111,15.55555556
2020-05-09 06:00:00+00:00,24,1,15.57222222,15.55555556
2020-05-09 06:15:00+00:00,24,1,15.57222222,15.55555556
2020-05-09 06:30:00+00:00,24,1,15.56111111,15.55555556
2020-05-09 06:45:00+00:00,23,1,15.52222222,15.55555556
2020-05-09 07:00:00+00:00,22,1,15.5,15.55555556
2020-05-09 07:15:00+00:00,23,1,15.62222222,15.55555556
2020-05-09 07:30:00+00:00,25,1,15.66111111,15.55555556
2020-05-09 07:45:00+00:00,25,1,15.52777778,15.55555556
2020-05-09 08:00:00+00:00,26,1,15.53888889,15.55555556
2020-05-09 08:15:00+00:00,26,1,15.57222222,15.55555556
2020-05-09 08:30:00+00:00,26,1,15.53888889,15.55555556
2020-05-09 08:45:00+00:00,26,1,15.53888889,15.55555556
2020-05-09 09:00:00+00:00,26,1,15.5,15.55555556
2020-05-09 09:15:00+00:00,26,1,15.51111111,15.55555556
2020-05-09 09:30:00+00:00,26,1,15.55,15.55555556
2020-05-09 09:45:00+00:00,26,1,15.56111111,15.55555556
2020-05-09 10:00:00+00:00,26,1,15.55,15.55555556
2020-05-09 10:15:00+00:00,26,1,15.57222222,15.55555556
2020-05-09 10:30:00+00:00,25,1,15.5,15.55555556
2020-05-09 10:45:00+00:00,24,1,15.51111111,15.55555556
2020-05-09 11:00:00+00:00,24,1,15.56111111,15.55555556
2020-05-09 11:15:00+00:00,23,1,15.53888889,15.55555556
2020-05-09 11:30:00+00:00,23,1,15.6,15.55555556
2020-05-09 11:45:00+00:00,24,1,15.61111111,15.55555556
2020-05-09 12:00:00+00:00,25,1,15.61111111,15.55555556
2020-05-09 12:15:00+00:00,24,1,15.53888889,15.55555556
2020-05-09 12:30:00+00:00,24,1,15.55,15.55555556
2020-05-09 12:45:00+00:00,25,1,15.58888889,15.55555556
2020-05-09 13:00:00+00:00,24,1,15.52222222,15.55555556
2020-05-09 13:15:00+00:00,24,1,15.55,15.55555556
2020-05-09 13:30:00+00:00,24,1,15.53888889,15.55555556
2020-05-09 13:45:00+00:00,24,1,15.57222222,15.55555556
2020-05-09 14:00:00+00:00,25,1,15.61111111,15.55555556
2020-05-09 14:15:00+00:00,25,1,15.52777778,15.55555556
2020-05-09 14:30:00+00:00,26,1,15.52222222,15.55555556
2020-05-09 14:45:00+00:00,25,1,15.56111111,15.55555556
2020-05-09 15:00:00+00:00,26,1,15.57222222,15.55555556
2020-05-09 15:15:00+00:00,25,1,15.57222222,15.55555556
2020-05-09 15:30:00+00:00,25,1,15.55,15.55555556
2020-05-09 15:45:00+00:00,25,1,15.53888889,15.55555556
2020-05-09 16:00:00+00:00,25,1,15.51111111,15.55555556
2020-05-09 16:15:00+00:00,25,1,15.6,15.55555556
2020-05-09 16:30:00+00:00,25,1,15.56111111,15.55555556
2020-05-09 16:45:00+00:00,25,1,15.56111111,15.55555556
2020-05-09 17:00:00+00:00,26,1,15.55,15.55555556
2020-05-09 17:15:00+00:00,25,1,15.53888889,15.55555556
2020-05-09 17:30:00+00:00,26,1,15.55,15.55555556
2020-05-09 17:45:00+00:00,26,1,15.55,15.55555556
2020-05-09 18:00:00+00:00,26,1,15.56111111,15.55555556
2020-05-09 18:15:00+00:00,27,1,15.57777778,15.55555556
2020-05-09 18:30:00+00:00,25,1,15.57222222,15.55555556
2020-05-09 18:45:00+00:00,26,1,15.53888889,15.55555556
2020-05-09 19:00:00+00:00,25,1,15.58888889,15.55555556
2020-05-09 19:15:00+00:00,24,1,15.5,15.55555556
2020-05-09 19:30:00+00:00,24,1,15.48888889,15.55555556
2020-05-09 19:45:00+00:00,24,1,15.53888889,15.55555556
2020-05-09 20:00:00+00:00,25,1,15.57777778,15.55555556
2020-05-09 20:15:00+00:00,25,1,15.55,15.55555556
2020-05-09 20:30:00+00:00,24,1,15.53888889,15.55555556
2020-05-09 20:45:00+00:00,25,1,15.55,15.55555556
2020-05-09 21:00:00+00:00,24,1,15.47222222,15.55555556
