,id_point,building_id,name_point,description,units,tagged_units,equip_id,equip_type_abbr,equip_type_name,tags
791,308366,438,RL HV-C1-01_Low Temperature Detector,,On/Off,on/off,28614,AHU,Air Handling Unit,"['ahu', 'hvac']"
792,308354,438,Base Building HV-C1-01_Heating Coil Valve Command,,%,%,28614,AHU,Air Handling Unit,"['ahu', 'hvac']"
793,308372,438,RL HV-C1-01_Supply Air Temperature Setpoint,,F,f,28614,AHU,Air Handling Unit,"['ahu', 'hvac']"
794,308373,438,RL HV-C1-01_Supply Fan Start/Stop Command,,On/Off,on/off,28614,AHU,Air Handling Unit,"['ahu', 'hvac']"
795,308358,438,Base Building HV-C1-01_Preheat Coil Leaving Air Temperature,,F,f,28614,AHU,Air Handling Unit,"['ahu', 'hvac']"
796,308370,438,RL HV-C1-01_Status,,?,?,28614,AHU,Air Handling Unit,"['ahu', 'hvac']"
797,308371,438,RL HV-C1-01_Supply Air Temperature,,F,f,28614,AHU,Air Handling Unit,"['ahu', 'hvac']"
798,308363,438,Base Building HV-C1-01_Supply Fan Start/Stop Command,,On/Off,on/off,28614,AHU,Air Handling Unit,"['ahu', 'hvac']"
799,308361,438,Base Building HV-C1-01_Supply Air Temperature,,F,f,28614,AHU,Air Handling Unit,"['ahu', 'hvac']"
800,308364,438,RL HV-C1-01_Face & Bypass Damper Command,,%,%,28614,AHU,Air Handling Unit,"['ahu', 'hvac']"
801,308357,438,Base Building HV-C1-01_Occupied Mode,,Occ,occ,28614,AHU,Air Handling Unit,"['ahu', 'hvac']"
802,308355,438,Base Building HV-C1-01_High Static Pressure Shutdown Alarm,,On/Off,on/off,28614,AHU,Air Handling Unit,"['ahu', 'hvac']"
803,308353,438,Base Building HV-C1-01_Face & Bypass Damper Command,,%,%,28614,AHU,Air Handling Unit,"['ahu', 'hvac']"
804,308359,438,Base Building HV-C1-01_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28614,AHU,Air Handling Unit,"['ahu', 'hvac']"
805,308368,438,RL HV-C1-01_Preheat Coil Leaving Air Temperature,,F,f,28614,AHU,Air Handling Unit,"['ahu', 'hvac']"
806,308362,438,Base Building HV-C1-01_Supply Air Temperature Setpoint,,F,f,28614,AHU,Air Handling Unit,"['ahu', 'hvac']"
807,308356,438,Base Building HV-C1-01_Low Temperature Detector,,On/Off,on/off,28614,AHU,Air Handling Unit,"['ahu', 'hvac']"
808,308367,438,RL HV-C1-01_Occupied Mode,,Occ,occ,28614,AHU,Air Handling Unit,"['ahu', 'hvac']"
809,308369,438,RL HV-C1-01_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28614,AHU,Air Handling Unit,"['ahu', 'hvac']"
810,308365,438,RL HV-C1-01_Heating Coil Valve Command,,%,%,28614,AHU,Air Handling Unit,"['ahu', 'hvac']"
811,308378,438,Base Building HV-C1-02_Occupied Mode,,Occ,occ,28615,AHU,Air Handling Unit,"['ahu', 'hvac']"
812,308374,438,Base Building HV-C1-02_Face & Bypass Damper Command,,%,%,28615,AHU,Air Handling Unit,"['ahu', 'hvac']"
813,308379,438,Base Building HV-C1-02_Preheat Coil Leaving Air Temperature,,F,f,28615,AHU,Air Handling Unit,"['ahu', 'hvac']"
814,308375,438,Base Building HV-C1-02_Heating Coil Valve Command,,%,%,28615,AHU,Air Handling Unit,"['ahu', 'hvac']"
815,308376,438,Base Building HV-C1-02_High Static Pressure Shutdown Alarm,,On/Off,on/off,28615,AHU,Air Handling Unit,"['ahu', 'hvac']"
816,308384,438,Base Building HV-C1-02_Supply Fan Start/Stop Command,,On/Off,on/off,28615,AHU,Air Handling Unit,"['ahu', 'hvac']"
817,308383,438,Base Building HV-C1-02_Supply Air Temperature Setpoint,,F,f,28615,AHU,Air Handling Unit,"['ahu', 'hvac']"
818,308381,438,Base Building HV-C1-02_Status,,?,?,28615,AHU,Air Handling Unit,"['ahu', 'hvac']"
819,308382,438,Base Building HV-C1-02_Supply Air Temperature,,F,f,28615,AHU,Air Handling Unit,"['ahu', 'hvac']"
820,308377,438,Base Building HV-C1-02_Low Temperature Detector,,On/Off,on/off,28615,AHU,Air Handling Unit,"['ahu', 'hvac']"
821,308380,438,Base Building HV-C1-02_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28615,AHU,Air Handling Unit,"['ahu', 'hvac']"
822,308391,438,South Residential HV-C1-03_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28616,AHU,Air Handling Unit,"['ahu', 'hvac']"
823,308389,438,South Residential HV-C1-03_Occupied Mode,,Occ,occ,28616,AHU,Air Handling Unit,"['ahu', 'hvac']"
824,308385,438,South Residential HV-C1-03_Face & Bypass Damper Command,,%,%,28616,AHU,Air Handling Unit,"['ahu', 'hvac']"
825,308386,438,South Residential HV-C1-03_Heating Coil Valve Command,,%,%,28616,AHU,Air Handling Unit,"['ahu', 'hvac']"
826,308388,438,South Residential HV-C1-03_Low Temperature Detector,,On/Off,on/off,28616,AHU,Air Handling Unit,"['ahu', 'hvac']"
827,308393,438,South Residential HV-C1-03_Supply Air Temperature,,F,f,28616,AHU,Air Handling Unit,"['ahu', 'hvac']"
828,308387,438,South Residential HV-C1-03_High Static Pressure Shutdown Alarm,,On/Off,on/off,28616,AHU,Air Handling Unit,"['ahu', 'hvac']"
829,308394,438,South Residential HV-C1-03_Supply Air Temperature Setpoint,,F,f,28616,AHU,Air Handling Unit,"['ahu', 'hvac']"
830,308395,438,South Residential HV-C1-03_Supply Fan Start/Stop Command,,On/Off,on/off,28616,AHU,Air Handling Unit,"['ahu', 'hvac']"
831,308392,438,South Residential HV-C1-03_Status,,?,?,28616,AHU,Air Handling Unit,"['ahu', 'hvac']"
832,308390,438,South Residential HV-C1-03_Preheat Coil Leaving Air Temperature,,F,f,28616,AHU,Air Handling Unit,"['ahu', 'hvac']"
833,308401,438,Retail HV-C1-05_Preheat Coil Leaving Air Temperature,,F,f,28617,AHU,Air Handling Unit,"['ahu', 'hvac']"
834,308396,438,Retail HV-C1-05_Face & Bypass Damper Command,,%,%,28617,AHU,Air Handling Unit,"['ahu', 'hvac']"
835,308397,438,Retail HV-C1-05_Heating Coil Valve Command,,%,%,28617,AHU,Air Handling Unit,"['ahu', 'hvac']"
836,308398,438,Retail HV-C1-05_High Static Pressure Shutdown Alarm,,On/Off,on/off,28617,AHU,Air Handling Unit,"['ahu', 'hvac']"
837,308399,438,Retail HV-C1-05_Low Temperature Detector,,On/Off,on/off,28617,AHU,Air Handling Unit,"['ahu', 'hvac']"
838,308400,438,Retail HV-C1-05_Occupied Mode,,Occ,occ,28617,AHU,Air Handling Unit,"['ahu', 'hvac']"
839,308402,438,Retail HV-C1-05_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28617,AHU,Air Handling Unit,"['ahu', 'hvac']"
840,308403,438,Retail HV-C1-05_Status,,?,?,28617,AHU,Air Handling Unit,"['ahu', 'hvac']"
841,308404,438,Retail HV-C1-05_Supply Air Temperature,,F,f,28617,AHU,Air Handling Unit,"['ahu', 'hvac']"
842,308405,438,Retail HV-C1-05_Supply Air Temperature Setpoint,,F,f,28617,AHU,Air Handling Unit,"['ahu', 'hvac']"
843,308406,438,Retail HV-C1-05_Supply Fan Start/Stop Command,,On/Off,on/off,28617,AHU,Air Handling Unit,"['ahu', 'hvac']"
844,308419,438,Retail HV-C1-06_Supply Fan Start/Stop Command,,On/Off,on/off,28618,AHU,Air Handling Unit,"['ahu', 'hvac']"
845,308410,438,Retail HV-C1-06_High Static Pressure Shutdown Alarm,,On/Off,on/off,28618,AHU,Air Handling Unit,"['ahu', 'hvac']"
846,308407,438,Retail HV-C1-06_Face & Bypass Damper Command,,%,%,28618,AHU,Air Handling Unit,"['ahu', 'hvac']"
847,308417,438,Retail HV-C1-06_Supply Air Temperature,,F,f,28618,AHU,Air Handling Unit,"['ahu', 'hvac']"
848,308416,438,Retail HV-C1-06_Status,,?,?,28618,AHU,Air Handling Unit,"['ahu', 'hvac']"
849,308415,438,Retail HV-C1-06_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28618,AHU,Air Handling Unit,"['ahu', 'hvac']"
850,308414,438,Retail HV-C1-06_Preheat Coil Leaving Air Temperature,,F,f,28618,AHU,Air Handling Unit,"['ahu', 'hvac']"
851,308413,438,Retail HV-C1-06_Occupied Mode,,Occ,occ,28618,AHU,Air Handling Unit,"['ahu', 'hvac']"
852,308412,438,Retail HV-C1-06_Night Heating Mode,,On/Off,on/off,28618,AHU,Air Handling Unit,"['ahu', 'hvac']"
853,308409,438,Retail HV-C1-06_Heating Coil Valve Command,,%,%,28618,AHU,Air Handling Unit,"['ahu', 'hvac']"
854,308408,438,Retail HV-C1-06_General Filter Status,,On/Off,on/off,28618,AHU,Air Handling Unit,"['ahu', 'hvac']"
855,308411,438,Retail HV-C1-06_Low Temperature Detector,,On/Off,on/off,28618,AHU,Air Handling Unit,"['ahu', 'hvac']"
856,308418,438,Retail HV-C1-06_Supply Air Temperature Setpoint,,F,f,28618,AHU,Air Handling Unit,"['ahu', 'hvac']"
857,308426,438,Retail HV-C1-07_Preheat Coil Leaving Air Temperature,,F,f,28619,AHU,Air Handling Unit,"['ahu', 'hvac']"
858,308420,438,Retail HV-C1-07_Face & Bypass Damper Command,,%,%,28619,AHU,Air Handling Unit,"['ahu', 'hvac']"
859,308422,438,Retail HV-C1-07_High Static Pressure Shutdown Alarm,,On/Off,on/off,28619,AHU,Air Handling Unit,"['ahu', 'hvac']"
860,308431,438,Retail HV-C1-07_Supply Fan Start/Stop Command,,On/Off,on/off,28619,AHU,Air Handling Unit,"['ahu', 'hvac']"
861,308430,438,Retail HV-C1-07_Supply Air Temperature Setpoint,,F,f,28619,AHU,Air Handling Unit,"['ahu', 'hvac']"
862,308429,438,Retail HV-C1-07_Supply Air Temperature,,F,f,28619,AHU,Air Handling Unit,"['ahu', 'hvac']"
863,308428,438,Retail HV-C1-07_Status,,?,?,28619,AHU,Air Handling Unit,"['ahu', 'hvac']"
864,308427,438,Retail HV-C1-07_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28619,AHU,Air Handling Unit,"['ahu', 'hvac']"
865,308421,438,Retail HV-C1-07_Heating Coil Valve Command,,%,%,28619,AHU,Air Handling Unit,"['ahu', 'hvac']"
866,308425,438,Retail HV-C1-07_Occupied Mode,,Occ,occ,28619,AHU,Air Handling Unit,"['ahu', 'hvac']"
867,308424,438,Retail HV-C1-07_Night Heating Mode,,On/Off,on/off,28619,AHU,Air Handling Unit,"['ahu', 'hvac']"
868,308423,438,Retail HV-C1-07_Low Temperature Detector,,On/Off,on/off,28619,AHU,Air Handling Unit,"['ahu', 'hvac']"
869,308437,438,Retail HV-C1-08_Preheat Coil Leaving Air Temperature,,F,f,28620,AHU,Air Handling Unit,"['ahu', 'hvac']"
870,308432,438,Retail HV-C1-08_Face & Bypass Damper Command,,%,%,28620,AHU,Air Handling Unit,"['ahu', 'hvac']"
871,308433,438,Retail HV-C1-08_Heating Coil Valve Command,,%,%,28620,AHU,Air Handling Unit,"['ahu', 'hvac']"
872,308434,438,Retail HV-C1-08_High Static Pressure Shutdown Alarm,,On/Off,on/off,28620,AHU,Air Handling Unit,"['ahu', 'hvac']"
873,308435,438,Retail HV-C1-08_Low Temperature Detector,,On/Off,on/off,28620,AHU,Air Handling Unit,"['ahu', 'hvac']"
874,308436,438,Retail HV-C1-08_Occupied Mode,,Occ,occ,28620,AHU,Air Handling Unit,"['ahu', 'hvac']"
875,308438,438,Retail HV-C1-08_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28620,AHU,Air Handling Unit,"['ahu', 'hvac']"
876,308440,438,Retail HV-C1-08_Supply Air Temperature,,F,f,28620,AHU,Air Handling Unit,"['ahu', 'hvac']"
877,308441,438,Retail HV-C1-08_Supply Air Temperature Setpoint,,F,f,28620,AHU,Air Handling Unit,"['ahu', 'hvac']"
878,308442,438,Retail HV-C1-08_Supply Fan Start/Stop Command,,On/Off,on/off,28620,AHU,Air Handling Unit,"['ahu', 'hvac']"
879,308439,438,Retail HV-C1-08_Status,,?,?,28620,AHU,Air Handling Unit,"['ahu', 'hvac']"
880,308448,438,North Residential CHWP-17-1_Primary CHW Pump VFD Speed,,%,%,28621,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
881,308444,438,Hotel CHWP-17-1_Primary CHW Pump Start/Stop Command,,On/Off,on/off,28621,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
882,308447,438,North Residential CHWP-17-1_Primary CHW Pump Start/Stop Command,,On/Off,on/off,28621,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
883,308446,438,North Residential CHWP-17-1_Primary CHW Pump Power,,kW,kw,28621,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
884,308445,438,Hotel CHWP-17-1_Primary CHW Pump VFD Speed,,%,%,28621,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
885,308443,438,Hotel CHWP-17-1_Primary CHW Pump Power,,kW,kw,28621,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
886,308449,438,Hotel CHWP-17-2_Primary CHW Pump Power,,kW,kw,28622,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
887,308454,438,North Residential CHWP-17-2_Primary CHW Pump VFD Speed,,%,%,28622,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
888,308452,438,North Residential CHWP-17-2_Primary CHW Pump Power,,kW,kw,28622,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
889,308450,438,Hotel CHWP-17-2_Primary CHW Pump Start/Stop Command,,On/Off,on/off,28622,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
890,308451,438,Hotel CHWP-17-2_Primary CHW Pump VFD Speed,,%,%,28622,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
891,308453,438,North Residential CHWP-17-2_Primary CHW Pump Start/Stop Command,,On/Off,on/off,28622,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
892,308457,438,Related CHWP-17-3_Primary CHW Pump VFD Speed,,%,%,28623,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
893,308456,438,Related CHWP-17-3_Primary CHW Pump Start/Stop Command,,On/Off,on/off,28623,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
894,308455,438,Related CHWP-17-3_Primary CHW Pump Power,,kW,kw,28623,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
895,308458,438,Related CHWP-17-4_Primary CHW Pump Power,,kW,kw,28624,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
896,308459,438,Related CHWP-17-4_Primary CHW Pump Start/Stop Command,,On/Off,on/off,28624,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
897,308460,438,Related CHWP-17-4_Primary CHW Pump VFD Speed,,%,%,28624,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
898,308463,438,North Residential CHWP-17-7_Primary CHW Pump VFD Speed,,%,%,28625,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
899,308461,438,North Residential CHWP-17-7_Primary CHW Pump Power,,kW,kw,28625,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
900,308462,438,North Residential CHWP-17-7_Primary CHW Pump Start/Stop Command,,On/Off,on/off,28625,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
901,308465,438,North Residential CHWP-17-8_Primary CHW Pump Start/Stop Command,,On/Off,on/off,28626,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
902,308466,438,North Residential CHWP-17-8_Primary CHW Pump VFD Speed,,%,%,28626,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
903,308464,438,North Residential CHWP-17-8_Primary CHW Pump Power,,kW,kw,28626,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
904,308486,438,Base Building CHWP-22-1_Primary CHW Pump VFD Speed,,%,%,28627,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
905,308484,438,Base Building CHWP-22-1_Primary CHW Pump Power,,kW,kw,28627,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
906,308483,438,Base Building CHWP-22-1_Primary CHW Pump Current,,A,a,28627,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
907,308482,438,Base Building CHWP-22-1_Primary CHW Pump Consumption,,kWh,kwh,28627,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
908,308485,438,Base Building CHWP-22-1_Primary CHW Pump Start/Stop Command,,On/Off,on/off,28627,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
909,308468,438,Retail CHWP-22-10_Primary CHW Pump Start/Stop Command,,On/Off,on/off,28628,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
910,308467,438,Retail CHWP-22-10_Primary CHW Pump Power,,kW,kw,28628,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
911,308469,438,Retail CHWP-22-10_Primary CHW Pump VFD Speed,,%,%,28628,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
912,308472,438,South Residential CHWP-22-11_Primary CHW Pump VFD Speed,,%,%,28629,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
913,308470,438,South Residential CHWP-22-11_Primary CHW Pump Power,,kW,kw,28629,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
914,308471,438,South Residential CHWP-22-11_Primary CHW Pump Start/Stop Command,,On/Off,on/off,28629,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
915,308475,438,South Residential CHWP-22-12_Primary CHW Pump VFD Speed,,%,%,28630,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
916,308474,438,South Residential CHWP-22-12_Primary CHW Pump Start/Stop Command,,On/Off,on/off,28630,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
917,308473,438,South Residential CHWP-22-12_Primary CHW Pump Power,,kW,kw,28630,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
918,308478,438,Base Building CHWP-22-13_Primary CHW Pump VFD Speed,,%,%,28631,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
919,308476,438,Base Building CHWP-22-13_Primary CHW Pump Power,,kW,kw,28631,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
920,308477,438,Base Building CHWP-22-13_Primary CHW Pump Start/Stop Command,,On/Off,on/off,28631,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
921,308479,438,Base Building CHWP-22-14_Primary CHW Pump Power,,kW,kw,28632,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
922,308481,438,Base Building CHWP-22-14_Primary CHW Pump VFD Speed,,%,%,28632,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
923,308480,438,Base Building CHWP-22-14_Primary CHW Pump Start/Stop Command,,On/Off,on/off,28632,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
924,308501,438,Base Building CHWP-22-2_Primary CHW Pump Power,,kW,kw,28633,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
925,308503,438,Base Building CHWP-22-2_Primary CHW Pump Status,,On/Off,on/off,28633,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
926,308502,438,Base Building CHWP-22-2_Primary CHW Pump Start/Stop Command,,On/Off,on/off,28633,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
927,308499,438,Base Building CHWP-22-2_Primary CHW Pump Consumption,,kWh,kwh,28633,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
928,308504,438,Base Building CHWP-22-2_Primary CHW Pump VFD Speed,,%,%,28633,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
929,308500,438,Base Building CHWP-22-2_Primary CHW Pump Current,,A,a,28633,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
930,308489,438,South Residential CHWP-22-22_Primary CHW Pump VFD Speed,,%,%,28634,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
931,308487,438,South Residential CHWP-22-22_Primary CHW Pump Power,,kW,kw,28634,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
932,308488,438,South Residential CHWP-22-22_Primary CHW Pump Start/Stop Command,,On/Off,on/off,28634,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
933,308492,438,South Residential CHWP-22-23_Primary CHW Pump VFD Speed,,%,%,28635,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
934,308491,438,South Residential CHWP-22-23_Primary CHW Pump Start/Stop Command,,On/Off,on/off,28635,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
935,308490,438,South Residential CHWP-22-23_Primary CHW Pump Power,,kW,kw,28635,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
936,308493,438,South Residential CHWP-22-24_Primary CHW Pump Power,,kW,kw,28636,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
937,308495,438,South Residential CHWP-22-24_Primary CHW Pump VFD Speed,,%,%,28636,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
938,308494,438,South Residential CHWP-22-24_Primary CHW Pump Start/Stop Command,,On/Off,on/off,28636,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
939,308497,438,South Residential CHWP-22-25_Primary CHW Pump Start/Stop Command,,On/Off,on/off,28637,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
940,308498,438,South Residential CHWP-22-25_Primary CHW Pump VFD Speed,,%,%,28637,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
941,308496,438,South Residential CHWP-22-25_Primary CHW Pump Power,,kW,kw,28637,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
942,308506,438,Base Building CHWP-22-3_Primary CHW Pump Current,,A,a,28638,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
943,308507,438,Base Building CHWP-22-3_Primary CHW Pump Power,,kW,kw,28638,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
944,308509,438,Base Building CHWP-22-3_Primary CHW Pump Status,,On/Off,on/off,28638,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
945,308505,438,Base Building CHWP-22-3_Primary CHW Pump Consumption,,kWh,kwh,28638,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
946,308510,438,Base Building CHWP-22-3_Primary CHW Pump VFD Speed,,%,%,28638,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
947,308508,438,Base Building CHWP-22-3_Primary CHW Pump Start/Stop Command,,On/Off,on/off,28638,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
948,308530,438,Retail CHWP-22-9_Primary CHW Pump VFD Speed,,%,%,28639,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
949,308529,438,Retail CHWP-22-9_Primary CHW Pump Start/Stop Command,,On/Off,on/off,28639,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
950,308528,438,Retail CHWP-22-9_Primary CHW Pump Power,,kW,kw,28639,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
951,308531,438,Hotel CHWP-C1-01_Primary CHW Pump Start/Stop Command,,On/Off,on/off,28640,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
952,308532,438,Hotel CHWP-C1-02_Primary CHW Pump Start/Stop Command,,On/Off,on/off,28641,PUMP,Pump,"['pump', 'hvac', 'chilledWaterPump']"
953,308568,438,Base Building CH22-4_Chiller Leaving CHW Temperature,,F,f,28642,CH,Chiller,"['chiller', 'hvac']"
954,308563,438,Base Building CH22-4_Chiller CHW Flow,,gpm,gpm,28642,CH,Chiller,"['chiller', 'hvac']"
955,308567,438,Base Building CH22-4_Chiller Entering CW Temperature,,F,f,28642,CH,Chiller,"['chiller', 'hvac']"
956,308564,438,Base Building CH22-4_Chiller Consumption,,kWh,kwh,28642,CH,Chiller,"['chiller', 'hvac']"
957,308570,438,Base Building CH22-4_Chiller Load,,%,%,28642,CH,Chiller,"['chiller', 'hvac']"
958,308566,438,Base Building CH22-4_Chiller Entering CHW Temperature,,F,f,28642,CH,Chiller,"['chiller', 'hvac']"
959,308565,438,Base Building CH22-4_Chiller Enable,,On/Off,on/off,28642,CH,Chiller,"['chiller', 'hvac']"
960,308571,438,Base Building CH22-4_Chiller Power,,kW,kw,28642,CH,Chiller,"['chiller', 'hvac']"
961,308569,438,Base Building CH22-4_Chiller Leaving CHW Temperature Setpoint,,F,f,28642,CH,Chiller,"['chiller', 'hvac']"
962,308572,438,Base Building CH22-4_Chiller Status,,On/Off,on/off,28642,CH,Chiller,"['chiller', 'hvac']"
963,308573,438,Base Building CWP-22-1_CW Pump Start/Stop Command,,On/Off,on/off,28643,PUMP,Pump,"['pump', 'hvac', 'condenserWaterPump']"
964,308574,438,Base Building CWP-22-2_CW Pump Start/Stop Command,,On/Off,on/off,28644,PUMP,Pump,"['pump', 'hvac', 'condenserWaterPump']"
965,308575,438,Base Building CWP-22-3_CW Pump Start/Stop Command,,On/Off,on/off,28645,PUMP,Pump,"['pump', 'hvac', 'condenserWaterPump']"
966,308576,438,Base Building CWP-22-4_CW Pump Start/Stop Command,,On/Off,on/off,28646,PUMP,Pump,"['pump', 'hvac', 'condenserWaterPump']"
967,308577,438,Base Building CWP-22-5_CW Pump Start/Stop Command,,On/Off,on/off,28647,PUMP,Pump,"['pump', 'hvac', 'condenserWaterPump']"
968,308578,438,Base Building CT-01_Cooling Tower Fan Status,,On/Off,on/off,28648,CT,Cooling Tower,"['coolingTower', 'hvac']"
969,308579,438,Base Building CT-01_Cooling Tower Leaving CW Temperature,,F,f,28648,CT,Cooling Tower,"['coolingTower', 'hvac']"
970,308581,438,Base Building CT-02_Cooling Tower Leaving CW Temperature,,F,f,28649,CT,Cooling Tower,"['coolingTower', 'hvac']"
971,308580,438,Base Building CT-02_Cooling Tower Fan Status,,On/Off,on/off,28649,CT,Cooling Tower,"['coolingTower', 'hvac']"
972,308582,438,Base Building CT-03_Cooling Tower Fan Status,,On/Off,on/off,28650,CT,Cooling Tower,"['coolingTower', 'hvac']"
973,308583,438,Base Building CT-03_Cooling Tower Leaving CW Temperature,,F,f,28650,CT,Cooling Tower,"['coolingTower', 'hvac']"
974,308585,438,Base Building CT-04_Cooling Tower Leaving CW Temperature,,F,f,28651,CT,Cooling Tower,"['coolingTower', 'hvac']"
975,308584,438,Base Building CT-04_Cooling Tower Fan Status,,On/Off,on/off,28651,CT,Cooling Tower,"['coolingTower', 'hvac']"
976,308586,438,Base Building CT-05_Cooling Tower Fan Status,,On/Off,on/off,28652,CT,Cooling Tower,"['coolingTower', 'hvac']"
977,308587,438,Base Building CT-05_Cooling Tower Leaving CW Temperature,,F,f,28652,CT,Cooling Tower,"['coolingTower', 'hvac']"
978,308718,438,North Residential HWP-54N-1_Primary Hot Water Pump VFD Speed,,%,%,28653,PUMP,Pump,"['pump', 'hvac', 'hotWaterPump']"
979,308717,438,North Residential HWP-54N-1_Primary Hot Water Pump Start/Stop Command,,On/Off,on/off,28653,PUMP,Pump,"['pump', 'hvac', 'hotWaterPump']"
980,308720,438,North Residential HWP-54N-2_Primary Hot Water Pump VFD Speed,,%,%,28654,PUMP,Pump,"['pump', 'hvac', 'hotWaterPump']"
981,308719,438,North Residential HWP-54N-2_Primary Hot Water Pump Start/Stop Command,,On/Off,on/off,28654,PUMP,Pump,"['pump', 'hvac', 'hotWaterPump']"
982,308721,438,South Residential HWP-54S-1_Primary Hot Water Pump Start/Stop Command,,On/Off,on/off,28655,PUMP,Pump,"['pump', 'hvac', 'hotWaterPump']"
983,308722,438,South Residential HWP-54S-1_Primary Hot Water Pump VFD Speed,,%,%,28655,PUMP,Pump,"['pump', 'hvac', 'hotWaterPump']"
